index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS
31393,404-0304650-9401921,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,751,BENGALURU,KARNATAKA,560103,IN,FALSE,,,
31394,403-3894545-9296345,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,825,SUJANPUR,PUNJAB,145023,IN,FALSE,,,
31395,403-8182811-3680304,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1299,NEW DELHI,DELHI,110085,IN,FALSE,,,
31396,405-2510478-2977151,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1133,CHENNAI,TAMIL NADU,600094,IN,FALSE,,,
31397,403-9536882-7597936,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1099,NEW DELHI,DELHI,110085,IN,FALSE,Easy Ship,,
31398,404-7032778-0033125,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,463,KANKE,JHARKHAND,834006,IN,FALSE,,,
31399,404-9812865-0641953,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,487,NEW DELHI,DELHI,110058,IN,FALSE,Easy Ship,,
31400,408-8429877-6764327,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,476,NEW DELHI,DELHI,110059,IN,FALSE,,,
31401,404-6154566-7669146,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,597,NAVI MUMBAI,MAHARASHTRA,400705,IN,FALSE,Easy Ship,,
31402,402-4388991-9046767,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,Wallet,Free,Cancelled,0,,,PATIALA,PUNJAB,147006,IN,FALSE,,,
31403,407-8728806-1980300,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,582,AGRA,UTTAR PRADESH,282007,IN,FALSE,,,
31404,407-6662354-8389920,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,525,AGRA,UTTAR PRADESH,282007,IN,FALSE,Easy Ship,,
31405,407-4457426-3885923,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,560,New Delhi,DELHI,110096,IN,FALSE,,,
31406,403-8629012-9654726,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,499,INDORE,MADHYA PRADESH,452010,IN,FALSE,,,
31407,403-3032224-5865156,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,284.76,Salipur,ODISHA,754202,IN,FALSE,Easy Ship,,
31408,405-3203321-8378719,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,922,HYDERABAD,TELANGANA,500090,IN,FALSE,,,
31409,408-6505389-2952366,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,432,HYDERABAD,TELANGANA,500036,IN,FALSE,,,
31410,408-6505389-2952366,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432,HYDERABAD,TELANGANA,500036,IN,FALSE,,,
31411,404-0162129-7577905,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759,PUNE,MAHARASHTRA,411058,IN,FALSE,,,
31412,405-1492499-3691547,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500084,IN,FALSE,Easy Ship,,
31413,171-9218429-8430740,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,788,MAHRONI,UTTAR PRADESH,284405,IN,FALSE,Easy Ship,,
31414,404-0301836-2893148,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1099,Bengaluru,KARNATAKA,560067,IN,FALSE,,,
31415,406-4159700-6397165,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099,CHENNAI,TAMIL NADU,600061,IN,FALSE,Easy Ship,,
31416,403-2887251-3119564,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666,KALYAN,MAHARASHTRA,421204,IN,FALSE,,,
31417,403-2887251-3119564,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759,KALYAN,MAHARASHTRA,421204,IN,FALSE,,,
31418,171-1950170-8830750,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,588,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE,,,
31419,171-7320995-0133908,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,801,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE,Easy Ship,,
31420,404-5897451-3269135,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,591,JAMMIKUNTA,TELANGANA,505122,IN,FALSE,,,
31421,405-6408779-9041917,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,833,BENGALURU,KARNATAKA,560035,IN,FALSE,,,
31422,404-5624411-7609962,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,716,PUNE,MAHARASHTRA,411058,IN,FALSE,,,
31423,408-9561002-1480339,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,568,MUMBAI,MAHARASHTRA,400065,IN,FALSE,Easy Ship,,
31424,408-0518681-2689902,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,654,HYDERABAD,TELANGANA,500015,IN,FALSE,Easy Ship,,
31425,171-8124281-8708301,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,Indore,MADHYA PRADESH,452010,IN,FALSE,,,
31426,408-5800756-9017154,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,399,NEW DELHI,DELHI,110018,IN,FALSE,Easy Ship,,
31427,408-9551282-5755521,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,792,Agartala,TRIPURA,799001,IN,FALSE,,,
31428,407-1742599-9441940,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,999,AJMER,RAJASTHAN,305001,IN,FALSE,,,
31429,404-2770363-6042760,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,859,Mumbai,MAHARASHTRA,400064,IN,FALSE,,,
31430,402-4054097-8031537,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,VISAKHAPATNAM,ANDHRA PRADESH,530046,IN,FALSE,,,
31431,408-0232355-4886745,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1112,LUDHIANA,PUNJAB,141003,IN,FALSE,,,
31432,404-4278165-0023508,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,653,Meerut,UTTAR PRADESH,250004,IN,FALSE,Easy Ship,,
31433,408-7055408-9152358,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Cancelled,0,,,Mohali,PUNJAB,160055,IN,FALSE,,,
31434,402-2537078-8877942,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,,,NAVI MUMBAI,MAHARASHTRA,400709,IN,FALSE,Easy Ship,,
31435,405-5168343-2086729,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,SAMBALPUR,ODISHA,768004,IN,FALSE,Easy Ship,,
31436,403-5846319-6593927,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,BENGALURU,KARNATAKA,560068,IN,FALSE,,,
31437,403-3538035-1024354,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,599,JAIPUR,RAJASTHAN,302039,IN,FALSE,,,
31438,403-1130175-1592300,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,721,JAIPUR,RAJASTHAN,302039,IN,FALSE,,,
31439,403-1130175-1592300,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,2,INR,1330,JAIPUR,RAJASTHAN,302039,IN,FALSE,,,
31440,406-3123922-0349113,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696,Moran,ASSAM,785670,IN,FALSE,,,
31441,404-9799416-3608323,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,487,EAST DELHI,DELHI,110032,IN,FALSE,,,
31442,171-9975092-0905953,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,788,BENGALURU,KARNATAKA,560045,IN,FALSE,,,
31443,408-4898598-8925109,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1163,CHENNAI,TAMIL NADU,600039,IN,FALSE,,,
31444,407-5980232-7090751,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,885,BENGALURU,KARNATAKA,560008,IN,FALSE,,,
31445,406-3795610-8211533,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,413,PALAKKAD,KERALA,678006,IN,FALSE,Easy Ship,,
31446,404-7823038-1649938,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE,,,
31447,406-4434455-5981158,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,807,BENGALURU,KARNATAKA,560066,IN,FALSE,,,
31448,407-3582249-2068302,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,359,BENGALURU,KARNATAKA,560034,IN,FALSE,,,
31449,171-1437321-6025112,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,588,MUMBAI,MAHARASHTRA,400050,IN,FALSE,Easy Ship,,
31450,404-7153481-7117115,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,680,ETAWAH,UTTAR PRADESH,206001,IN,FALSE,Easy Ship,,
31451,406-1576659-9604322,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,399,HYDERABAD,TELANGANA,500098,IN,FALSE,Easy Ship,,
31452,403-5072383-5333948,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,377,RAIGARH,CHHATTISGARH,496001,IN,FALSE,,,
31453,171-5832764-8157106,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1186,BHANDER,MADHYA PRADESH,475335,IN,FALSE,,,
31454,407-5472516-8178725,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,788,CHENNAI,TAMIL NADU,600058,IN,FALSE,,,
31455,171-6977217-9777113,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XS,On the Way,0,INR,795.24,BHANDER,MADHYA PRADESH,475335,IN,FALSE,Easy Ship,,
31456,171-3729883-7549937,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1186,BHANDER,MADHYA PRADESH,475335,IN,FALSE,,,
31457,171-8588805-2190744,04-11-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,318,NEW DELHI,DELHI,110085,IN,FALSE,Easy Ship,,
31458,402-1545696-7090760,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,583,AHMADNAGAR,MAHARASHTRA,414001,IN,FALSE,,,
31459,404-1757235-8741164,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,Silvassa,DADRA AND NAGAR,396230,IN,FALSE,,,
31460,405-1638910-7579536,04-11-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,631,JAMMU and kadhmir,JAMMU & KASHMIR,181152,IN,FALSE,Easy Ship,,
31461,407-0448685-0002722,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788,PIMPRI CHINCHWAD,MAHARASHTRA,412101,IN,FALSE,,,
31462,171-7980538-4094729,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,586,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
31463,406-2165831-6830742,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,"PIMPRI CHINCHWAD, Pune",MAHARASHTRA,411017,IN,FALSE,,,
31464,403-1347567-0769932,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,487,HYDERABAD,TELANGANA,500004,IN,FALSE,Easy Ship,,
31465,403-1347567-0769932,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,474,HYDERABAD,TELANGANA,500004,IN,FALSE,Easy Ship,,
31466,403-2837536-6512347,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Socks,S,Shipped,1,INR,377,HYDERABAD,TELANGANA,500032,IN,FALSE,,,
31467,405-6876247-7899530,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1432,CHENNAI,TAMIL NADU,600085,IN,FALSE,,,
31468,171-9279937-5486754,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,Bijnor,UTTAR PRADESH,246701,IN,FALSE,,,
31469,407-8053058-5008338,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,
31470,404-6022445-4293104,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,463,BENGALURU,KARNATAKA,560056,IN,FALSE,,,
31471,404-1729778-4953128,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560056,IN,FALSE,,,
31472,171-4416097-2761962,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,568,KOCHI,KERALA,682003,IN,FALSE,,,
31473,171-2505860-5383535,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,435,THIRUVALLUR,TAMIL NADU,602001,IN,FALSE,,,
31474,171-2712348-0842738,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Cancelled,0,,,VRINDAVAN- 281121,UTTAR PRADESH,281121,IN,FALSE,,,
31475,171-0190504-4615525,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,2,INR,1934,HYDERABAD,TELANGANA,500055,IN,FALSE,Easy Ship,,
31476,407-2590965-6781144,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,751,KOLKATA- 700031,WEST BENGAL,700031,IN,FALSE,,,
31477,408-4803090-8159534,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845,UMARGA,MAHARASHTRA,413606,IN,FALSE,,,
31478,405-7525942-6391513,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,635,CHENNAI,TAMIL NADU,600042,IN,FALSE,,,
31479,404-7198664-8598714,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,788,JODHPUR,RAJASTHAN,342001,IN,FALSE,,,
31480,408-5422030-9285932,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,0,BENGALURU,KARNATAKA,560066,IN,FALSE,,,
31481,405-8571498-4668327,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,574,Mumbai,MAHARASHTRA,400064,IN,FALSE,Easy Ship,,
31482,408-5114197-9508305,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1213,MODINAGAR,UTTAR PRADESH,201204,IN,FALSE,,,
31483,404-1461366-8181146,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,Garoth,MADHYA PRADESH,458880,IN,FALSE,,,
31484,404-7633246-0216359,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,968,BENGALURU,KARNATAKA,560024,IN,FALSE,,,
31485,405-6274906-8729145,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399,Nandigram,WEST BENGAL,721631,IN,FALSE,,,
31486,402-5938534-8114768,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,511,RUDRAPUR,UTTARAKHAND,263153,IN,FALSE,,,
31487,408-0264123-9704357,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,435,CHENNAI,TAMIL NADU,600015,IN,FALSE,,,
31488,406-9829063-3970716,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,1025.89,JABALPUR,MADHYA PRADESH,482004,IN,FALSE,Easy Ship,,
31489,406-1877368-5443562,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1033,JABALPUR,MADHYA PRADESH,482004,IN,FALSE,,,
31490,402-1289227-9296359,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,PATNA,BIHAR,801503,IN,FALSE,,,
31491,171-4143249-8767551,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,487,BENGALURU,KARNATAKA,560067,IN,FALSE,Easy Ship,,
31492,406-8301206-1009909,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,Puthenchira,KERALA,680682,IN,FALSE,Easy Ship,,
31493,402-3944282-8486765,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,VILLUPURAM,TAMIL NADU,605602,IN,FALSE,,,
31494,408-3553116-4827563,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,916,SANCHORE,RAJASTHAN,343041,IN,FALSE,,,
31495,404-8638286-5100333,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,725,KADUNGALLOOR,KERALA,683511,IN,FALSE,Easy Ship,,
31496,405-2785878-7224331,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,546,Kishangarh (Ajmer),RAJASTHAN,305801,IN,FALSE,,,
31497,408-9491967-7573157,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,319,ERNAKULAM,KERALA,682016,IN,FALSE,,,
31498,404-0315286-6484371,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,545,HYDERABAD,TELANGANA,500050,IN,FALSE,Easy Ship,,
31499,171-6270083-7754715,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,916,SULTANPUR,UTTAR PRADESH,228001,IN,FALSE,,,
31500,171-1058080-2209107,04-11-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1287,VADODARA,Gujarat,390024,IN,FALSE,Easy Ship,,
31501,404-0721575-8165951,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,HYDERABAD,TELANGANA,500018,IN,FALSE,,,
31502,404-5837991-0240312,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,519.05,HYDERABAD,TELANGANA,500050,IN,FALSE,Easy Ship,,
31503,403-4628219-3826724,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,Siliguri,WEST BENGAL,734001,IN,FALSE,,,
31504,171-8965301-8457948,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Cancelled,0,,,MUZAFFARPUR,BIHAR,842004,IN,FALSE,,,
31505,404-7413963-8041919,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,666,KADUNGALLOOR,KERALA,683511,IN,FALSE,Easy Ship,,
31506,171-6038056-0757918,04-11-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,634.29,kolkata,WEST BENGAL,700084,IN,FALSE,Easy Ship,,
31507,404-9606909-5176336,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,499,PIMPRI CHINCHWAD,MAHARASHTRA,411044,IN,FALSE,Easy Ship,,
31508,408-9097278-3674767,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,2,INR,848,PHILLAUR,PUNJAB,144410,IN,FALSE,Easy Ship,,
31509,405-6827896-1784369,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,744,BENGALURU,KARNATAKA,560035,IN,FALSE,Easy Ship,,
31510,402-7588012-1346703,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,476,GUWAHATI,ASSAM,781016,IN,FALSE,,,
31511,406-6531661-6153918,04-11-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,352,Kharar,PUNJAB,140301,IN,FALSE,Easy Ship,,
31512,402-2663684-9233161,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,Hyderabad,TELANGANA,500089,IN,FALSE,,,
31513,404-8451410-2016367,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,363,KALYAN,MAHARASHTRA,421201,IN,FALSE,,,
31514,405-3331936-5033133,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,329,GURUGRAM,HARYANA,122004,IN,FALSE,,,
31515,407-9102097-5182731,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1133,NEW DELHI,DELHI,110028,IN,FALSE,,,
31516,404-7474272-9900307,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,725,KADUNGALLOOR,KERALA,683511,IN,FALSE,,,
31517,403-0155203-1327546,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,364,BENGALURU,KARNATAKA,560048,IN,FALSE,Easy Ship,,
31518,171-3049381-4030758,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,JAMNAGAR,Gujarat,361008,IN,FALSE,,,
31519,403-5778784-7340332,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1432,CHENNAI,TAMIL NADU,600044,IN,FALSE,,,
31520,402-6856164-7868363,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,517,PUNE,MAHARASHTRA,411057,IN,FALSE,Easy Ship,,
31521,405-4176712-7450748,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,1149,CHENNAI,TAMIL NADU,600118,IN,FALSE,,,
31522,406-8847927-1557162,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1065,THANE,MAHARASHTRA,400615,IN,FALSE,,,
31523,402-0663538-6027557,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,3XL,Shipped,1,INR,345,BENGALURU,KARNATAKA,560016,IN,FALSE,Easy Ship,,
31524,405-1147864-0865137,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,Trousers,3XL,Cancelled,0,,,GURUGRAM,HARYANA,122004,IN,FALSE,,,
31525,402-2641871-0858725,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,CHENNAI,TAMIL NADU,600056,IN,FALSE,,,
31526,408-6572067-0079511,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,690,GORAKHPUR,UTTAR PRADESH,273016,IN,FALSE,,,
31527,406-9065272-6034747,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,597,"complex ,andheri west,mumbai",MAHARASHTRA,400053,IN,FALSE,,,
31528,406-1183667-9671561,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,625,BENGALURU,KARNATAKA,560054,IN,FALSE,,,
31529,405-3851206-6617107,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1133,Akurdi,MAHARASHTRA,411035,IN,FALSE,Easy Ship,,
31530,404-8676194-9123566,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,725,BENGALURU,KARNATAKA,560033,IN,FALSE,Easy Ship,,
31531,404-6006451-2617908,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1338,BENGALURU,KARNATAKA,560033,IN,FALSE,,,
31532,404-3894454-3763516,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400097,IN,FALSE,,,
31533,405-9086607-6469919,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,763,CHENNAI,TAMIL NADU,600035,IN,FALSE,,,
31534,408-7881011-0728334,04-11-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,,,CUTTACK,ODISHA,753012,IN,FALSE,,,
31535,404-1554862-0960354,04-11-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,721,NEW DELHI,DELHI,110070,IN,FALSE,,,
